symbol,breakout_date,b_obv_-3,b_obv_-2,b_obv_-1,b_obv_+0,b_obv_+1,b_obv_+2,b_obv_+3,p_obv_-3,p_obv_-2,p_obv_-1,p_obv_+0,p_obv_+1,p_obv_+2
AIOZ-USD,2024-03-08,-76634778.0,-67697235.0,-37491153.0,10524424.0,127481867.0,75663493.0,46359711.0,-76634778.0,-67697235.0,-37491153.0,10524424.0,127481867.0,75663493.0
AIOZ-USD,2024-11-04,-123709109.0,-128167986.0,-134802173.0,-140442247.0,-133396640.0,-114478156.0,-88046250.0,-123709109.0,-128167986.0,-134802173.0,-140442247.0,-133396640.0,-114478156.0
AIOZ-USD,2024-11-09,-114478156.0,-88046250.0,-68305204.0,-56213466.0,-72215396.0,-39384673.0,56709756.0,-114478156.0,-88046250.0,-68305204.0,-56213466.0,-72215396.0,-39384673.0
AIOZ-USD,2024-11-28,-79497036.0,-62075949.0,-41861412.0,-10957630.0,15555970.0,93465090.0,244323943.0,-79497036.0,-62075949.0,-41861412.0,-10957630.0,15555970.0,93465090.0
AIOZ-USD,2025-01-01,90639620.0,62704292.0,32237883.0,7840309.0,46508907.0,88484294.0,160025315.0,90639620.0,62704292.0,32237883.0,7840309.0,46508907.0,88484294.0
AIOZ-USD,2025-04-23,-460164378.0,-445588217.0,-409540355.0,-363746758.0,-341086528.0,-304619635.0,-248099827.0,-460164378.0,-445588217.0,-409540355.0,-363746758.0,-341086528.0,-304619635.0
AIOZ-USD,2025-05-07,-272775516.0,-239814973.0,-259934303.0,-276867764.0,-234001641.0,-179690345.0,-126667664.0,-272775516.0,-239814973.0,-259934303.0,-276867764.0,-234001641.0,-179690345.0
AITECH-USD,2023-11-20,-5845943.0,-4558901.0,-2902188.0,-4424983.0,-6003255.0,-4128050.0,-1566612.0,-5845943.0,-4558901.0,-2902188.0,-4424983.0,-6003255.0,-4128050.0
AITECH-USD,2024-01-01,-20097742.0,-16624504.0,-12967172.0,-16046823.0,-12040166.0,-7218578.0,-2028233.0,-20097742.0,-16624504.0,-12967172.0,-16046823.0,-12040166.0,-7218578.0
AITECH-USD,2024-01-05,-12040166.0,-7218578.0,-2028233.0,-6224171.0,-2942731.0,3415083.0,9684544.0,-12040166.0,-7218578.0,-2028233.0,-6224171.0,-2942731.0,3415083.0
AITECH-USD,2024-01-12,21636830.0,12224397.0,4368674.0,-2675228.0,4891065.0,-2578243.0,3998702.0,21636830.0,12224397.0,4368674.0,-2675228.0,4891065.0,-2578243.0
AITECH-USD,2024-01-27,-107946.0,-7841813.0,-291755.0,-7382845.0,-14714425.0,-6062945.0,3108169.0,-107946.0,-7841813.0,-291755.0,-7382845.0,-14714425.0,-6062945.0
AITECH-USD,2024-02-14,-16628500.0,-7418957.0,-16592771.0,12308367.0,21891662.0,30438770.0,39727257.0,-16628500.0,-7418957.0,-16592771.0,12308367.0,21891662.0,30438770.0
AITECH-USD,2024-02-18,21891662.0,30438770.0,39727257.0,48451979.0,64242674.0,78989581.0,92261292.0,21891662.0,30438770.0,39727257.0,48451979.0,64242674.0,78989581.0
AITECH-USD,2024-03-06,74735919.0,63610835.0,53859044.0,46801497.0,55459238.0,64705674.0,85066469.0,74735919.0,63610835.0,53859044.0,46801497.0,55459238.0,64705674.0
AITECH-USD,2024-03-10,55459238.0,64705674.0,85066469.0,112956451.0,129236225.0,169178269.0,218238084.0,55459238.0,64705674.0,85066469.0,112956451.0,129236225.0,169178269.0
AITECH-USD,2024-08-20,-235861801.0,-239751556.0,-243026874.0,-239288519.0,-236076602.0,-232067059.0,-226278472.0,-235861801.0,-239751556.0,-243026874.0,-239288519.0,-236076602.0,-232067059.0
AITECH-USD,2024-09-21,-256969690.0,-262786956.0,-257049348.0,-253427937.0,-256822487.0,-250751596.0,-244221614.0,-256969690.0,-262786956.0,-257049348.0,-253427937.0,-256822487.0,-250751596.0
AITECH-USD,2024-11-21,-293089814.0,-295952757.0,-298216865.0,-300854605.0,-304854902.0,-299704129.0,-291453596.0,-293089814.0,-295952757.0,-298216865.0,-300854605.0,-304854902.0,-299704129.0
AITECH-USD,2024-11-26,-299704129.0,-291453596.0,-297669993.0,-303476144.0,-299290150.0,-293246452.0,-283917149.0,-299704129.0,-291453596.0,-297669993.0,-303476144.0,-299290150.0,-293246452.0
AITECH-USD,2025-04-22,-560312203.0,-556541624.0,-551347412.0,-544114178.0,-536630279.0,-527847103.0,-514681461.0,-560312203.0,-556541624.0,-551347412.0,-544114178.0,-536630279.0,-527847103.0
AITECH-USD,2025-05-06,-509485521.0,-521500917.0,-507082523.0,-494073873.0,-479777785.0,-459772699.0,-439443719.0,-509485521.0,-521500917.0,-507082523.0,-494073873.0,-479777785.0,-459772699.0
AKT-USD,2020-11-29,-1448786.0,-376340.0,779606.0,1746975.0,3069976.0,4593246.0,6276693.0,-1448786.0,-376340.0,779606.0,1746975.0,3069976.0,4593246.0
AKT-USD,2021-01-12,1214113.0,1901693.0,1048604.0,96607.0,1023296.0,3429868.0,4708226.0,1214113.0,1901693.0,1048604.0,96607.0,1023296.0,3429868.0
AKT-USD,2021-01-16,1023296.0,3429868.0,4708226.0,3955318.0,4841981.0,6821397.0,9764769.0,1023296.0,3429868.0,4708226.0,3955318.0,4841981.0,6821397.0
AKT-USD,2021-02-02,13631452.0,14182676.0,13292938.0,14485918.0,15979055.0,16964805.0,21469445.0,13631452.0,14182676.0,13292938.0,14485918.0,15979055.0,16964805.0
AKT-USD,2021-02-06,15979055.0,16964805.0,21469445.0,19056914.0,21226824.0,24537270.0,30052658.0,15979055.0,16964805.0,21469445.0,19056914.0,21226824.0,24537270.0
AKT-USD,2021-02-18,28556835.0,26909046.0,23112451.0,24801888.0,28492554.0,32779414.0,37190103.0,28556835.0,26909046.0,23112451.0,24801888.0,28492554.0,32779414.0
AKT-USD,2021-02-22,28492554.0,32779414.0,37190103.0,33602992.0,29217213.0,34048968.0,40387799.0,28492554.0,32779414.0,37190103.0,33602992.0,29217213.0,34048968.0
AKT-USD,2021-04-03,20246947.0,16888580.0,13816894.0,10583647.0,7342684.0,14015282.0,22806095.0,20246947.0,16888580.0,13816894.0,10583647.0,7342684.0,14015282.0
AKT-USD,2021-06-21,803359.0,2168898.0,3677115.0,1857519.0,3582727.0,4849949.0,7845910.0,803359.0,2168898.0,3677115.0,1857519.0,3582727.0,4849949.0
AKT-USD,2021-09-07,40667806.0,41588531.0,42830656.0,39341403.0,38077395.0,42040436.0,46222265.0,40667806.0,41588531.0,42830656.0,39341403.0,38077395.0,42040436.0
AKT-USD,2022-11-02,26282939.0,27023282.0,27759972.0,26975899.0,27931894.0,29460109.0,30632850.0,26282939.0,27023282.0,27759972.0,26975899.0,27931894.0,29460109.0
AKT-USD,2022-11-21,23948719.0,23322552.0,22758242.0,23637360.0,25140892.0,25707580.0,26523557.0,23948719.0,23322552.0,22758242.0,23637360.0,25140892.0,25707580.0
AKT-USD,2023-02-04,43542022.0,44872052.0,43899842.0,44958084.0,43930761.0,42965523.0,46466606.0,43542022.0,44872052.0,43899842.0,44958084.0,43930761.0,42965523.0
AKT-USD,2023-05-24,35351943.0,37213115.0,35938642.0,35067350.0,36890437.0,39026274.0,41217222.0,35351943.0,37213115.0,35938642.0,35067350.0,36890437.0,39026274.0
AKT-USD,2023-06-13,40740147.0,41805477.0,40501552.0,41899437.0,40390587.0,42250491.0,44821016.0,40740147.0,41805477.0,40501552.0,41899437.0,40390587.0,42250491.0
AKT-USD,2023-08-06,34006141.0,35275234.0,33991575.0,35224040.0,36917645.0,40725284.0,43668199.0,34006141.0,35275234.0,33991575.0,35224040.0,36917645.0,40725284.0
AKT-USD,2023-11-15,52936483.0,50402261.0,47265222.0,51865680.0,56461837.0,52528793.0,60226920.0,52936483.0,50402261.0,47265222.0,51865680.0,56461837.0,52528793.0
AKT-USD,2023-12-11,93711134.0,89631955.0,92771395.0,87803574.0,95526136.0,106178309.0,115418827.0,93711134.0,89631955.0,92771395.0,87803574.0,95526136.0,106178309.0
AKT-USD,2024-01-02,121709157.0,124534603.0,121897434.0,117769204.0,124715994.0,133521737.0,144625352.0,121709157.0,124534603.0,121897434.0,117769204.0,124715994.0,133521737.0
AKT-USD,2024-03-04,189161550.0,182748480.0,176092304.0,167032955.0,155638528.0,174946033.0,198179705.0,189161550.0,182748480.0,176092304.0,167032955.0,155638528.0,174946033.0
AKT-USD,2024-05-08,362583682.0,288537672.0,263825270.0,244140923.0,382508800.0,704248325.0,548213151.0,362583682.0,288537672.0,263825270.0,244140923.0,382508800.0,704248325.0
AKT-USD,2024-11-09,670608339.0,683446861.0,674968294.0,705713196.0,729836057.0,760107347.0,910581268.0,670608339.0,683446861.0,674968294.0,705713196.0,729836057.0,760107347.0
AKT-USD,2025-03-10,1315018183.0,1310301832.0,1300218126.0,1276824479.0,1379291584.0,1508223592.0,1581675476.0,1315018183.0,1310301832.0,1300218126.0,1276824479.0,1379291584.0,1508223592.0
ALGO-USD,2020-02-17,788579172.0,695579940.0,779724058.0,683722006.0,766928327.0,846170004.0,1042229548.0,788579172.0,695579940.0,779724058.0,683722006.0,766928327.0,846170004.0
ALGO-USD,2020-07-13,804540057.0,902194596.0,853242010.0,791937409.0,839601882.0,897636422.0,1104969496.0,804540057.0,902194596.0,853242010.0,791937409.0,839601882.0,897636422.0
ALGO-USD,2020-08-05,959817312.0,995381023.0,1031818582.0,1091270764.0,1172120568.0,1237711709.0,1366299410.0,959817312.0,995381023.0,1031818582.0,1091270764.0,1172120568.0,1237711709.0
ALGO-USD,2020-08-10,1237711709.0,1366299410.0,1247171723.0,1377415232.0,1249167090.0,1431712596.0,1894687156.0,1237711709.0,1366299410.0,1247171723.0,1377415232.0,1249167090.0,1431712596.0
ALGO-USD,2021-02-09,2115255882.0,2568494636.0,3555631834.0,4286000896.0,4915614645.0,6156338163.0,8254921934.0,2115255882.0,2568494636.0,3555631834.0,4286000896.0,4915614645.0,6156338163.0
ALGO-USD,2021-09-05,2915822826.0,3301440373.0,3041447155.0,3388790601.0,3952290678.0,3200394989.0,6567750538.0,2915822826.0,3301440373.0,3041447155.0,3388790601.0,3952290678.0,3200394989.0
ALGO-USD,2023-12-06,12307926547.0,12478845900.0,12554311944.0,12474183597.0,12577900687.0,12726246270.0,13053787501.0,12307926547.0,12478845900.0,12554311944.0,12474183597.0,12577900687.0,12726246270.0
ALGO-USD,2024-11-13,13885740350.0,14010178184.0,13833101010.0,13701519531.0,13589031596.0,14114530622.0,14672942435.0,13885740350.0,14010178184.0,13833101010.0,13701519531.0,13589031596.0,14114530622.0
ALGO-USD,2024-11-20,14494222196.0,15081486747.0,15469128025.0,15240577908.0,15484208521.0,15964217658.0,16937878067.0,14494222196.0,15081486747.0,15469128025.0,15240577908.0,15484208521.0,15964217658.0
ALGO-USD,2024-11-26,16937878067.0,16314526468.0,15961390230.0,16408288530.0,15953595682.0,16291229146.0,18224069871.0,16937878067.0,16314526468.0,15961390230.0,16408288530.0,15953595682.0,16291229146.0
ALGO-USD,2025-01-13,25416367357.0,25601045096.0,25455635493.0,25185094944.0,25371311603.0,25930550791.0,26568198862.0,25416367357.0,25601045096.0,25455635493.0,25185094944.0,25371311603.0,25930550791.0
AMAPT-USD,2024-09-18,-299532.0,-304498.0,-301969.0,-300300.0,-297429.0,-290053.0,-233991.0,-299532.0,-304498.0,-301969.0,-300300.0,-297429.0,-290053.0
AMAPT-USD,2024-11-08,-474220.0,-449713.0,-433365.0,-445364.0,-420103.0,-375838.0,-286842.0,-474220.0,-449713.0,-433365.0,-445364.0,-420103.0,-375838.0
AMP-USD,2020-11-10,-7300307.0,-7195827.0,-7327286.0,-7462094.0,-7364878.0,-7235351.0,-7084159.0,-7300307.0,-7195827.0,-7327286.0,-7462094.0,-7364878.0,-7235351.0
AMP-USD,2021-01-02,-5453805.0,-5725814.0,-5457577.0,-5156415.0,-4690021.0,-3854798.0,-2763337.0,-5453805.0,-5725814.0,-5457577.0,-5156415.0,-4690021.0,-3854798.0
AMP-USD,2021-01-27,-6008726.0,-6332098.0,-6023899.0,-6347668.0,-5963576.0,-5005474.0,-4049675.0,-6008726.0,-6332098.0,-6023899.0,-6347668.0,-5963576.0,-5005474.0
AMP-USD,2021-02-02,-4049675.0,-2939126.0,-4198718.0,-3445608.0,-2731826.0,-1113439.0,1880628.0,-4049675.0,-2939126.0,-4198718.0,-3445608.0,-2731826.0,-1113439.0
AMP-USD,2021-02-07,-1113439.0,1880628.0,266193.0,-821819.0,244705.0,2146170.0,7290486.0,-1113439.0,1880628.0,266193.0,-821819.0,244705.0,2146170.0
AMP-USD,2021-04-11,13480035.0,15387992.0,17945413.0,19790471.0,23663004.0,26476864.0,45914174.0,13480035.0,15387992.0,17945413.0,19790471.0,23663004.0,26476864.0
AMP-USD,2021-04-15,23663004.0,26476864.0,45914174.0,55166032.0,71394711.0,97854920.0,118218211.0,23663004.0,26476864.0,45914174.0,55166032.0,71394711.0,97854920.0
AMP-USD,2021-05-04,112410412.0,108650077.0,113702391.0,107238510.0,117744799.0,127831194.0,109959536.0,112410412.0,108650077.0,113702391.0,107238510.0,117744799.0,127831194.0
AMP-USD,2021-05-23,78336283.0,69125669.0,62940111.0,51097632.0,53988638.0,59345547.0,72691438.0,78336283.0,69125669.0,62940111.0,51097632.0,53988638.0,59345547.0
AMP-USD,2021-06-07,74068701.0,84956603.0,94116602.0,87231176.0,113238697.0,135644236.0,222855248.0,74068701.0,84956603.0,94116602.0,87231176.0,113238697.0,135644236.0
AMP-USD,2021-06-12,135644236.0,222855248.0,59599885.0,29588551.0,56871893.0,90775718.0,277771665.0,135644236.0,222855248.0,59599885.0,29588551.0,56871893.0,90775718.0
AMP-USD,2021-07-20,374828041.0,398778963.0,383700243.0,362807933.0,382883466.0,402837215.0,470155434.0,374828041.0,398778963.0,383700243.0,362807933.0,382883466.0,402837215.0
AMP-USD,2021-07-24,382883466.0,402837215.0,470155434.0,445607318.0,529016503.0,778901629.0,870773299.0,382883466.0,402837215.0,470155434.0,445607318.0,529016503.0,778901629.0
AMP-USD,2021-10-31,308764201.0,335656355.0,308404927.0,494523425.0,553193163.0,607511248.0,1012884071.0,308764201.0,335656355.0,308404927.0,494523425.0,553193163.0,607511248.0
AMP-USD,2021-11-20,218888182.0,189949904.0,213873865.0,230165795.0,214551053.0,184602742.0,804260615.0,218888182.0,189949904.0,213873865.0,230165795.0,214551053.0,184602742.0
AMP-USD,2022-05-11,185597935.0,154639338.0,135305844.0,115421868.0,144543596.0,172256655.0,188361743.0,185597935.0,154639338.0,135305844.0,115421868.0,144543596.0,172256655.0
AMP-USD,2023-01-13,190143337.0,195380723.0,199757307.0,204478295.0,211949389.0,207666243.0,279076409.0,190143337.0,195380723.0,199757307.0,204478295.0,211949389.0,207666243.0
AMP-USD,2023-02-20,245562239.0,240916985.0,251096274.0,269037731.0,315960192.0,397792103.0,575576685.0,245562239.0,240916985.0,251096274.0,269037731.0,315960192.0,397792103.0
AMP-USD,2023-12-03,518595369.0,523151559.0,526844229.0,522881195.0,531893699.0,536569875.0,631969462.0,518595369.0,523151559.0,526844229.0,522881195.0,531893699.0,536569875.0
AMP-USD,2024-02-19,1116000419.0,1123473237.0,1136493926.0,1152947818.0,1168549924.0,1210872749.0,1374339062.0,1116000419.0,1123473237.0,1136493926.0,1152947818.0,1168549924.0,1210872749.0
AMP-USD,2024-03-08,1322346182.0,1336473503.0,1349687218.0,1340006370.0,1358808279.0,1347155943.0,1468266980.0,1322346182.0,1336473503.0,1349687218.0,1340006370.0,1358808279.0,1347155943.0
AMP-USD,2024-11-25,4032287631.0,4068206694.0,4116957807.0,4086114279.0,4068303565.0,4132214579.0,4564551454.0,4032287631.0,4068206694.0,4116957807.0,4086114279.0,4068303565.0,4132214579.0
AMP-USD,2024-12-01,4564551454.0,4418560043.0,4479569064.0,4447074235.0,4403825446.0,4575251919.0,5248655741.0,4564551454.0,4418560043.0,4479569064.0,4447074235.0,4403825446.0,4575251919.0
AMP-USD,2025-01-14,5708517022.0,5690386822.0,5663945097.0,5679728773.0,5712950346.0,5863149946.0,6121241425.0,5708517022.0,5690386822.0,5663945097.0,5679728773.0,5712950346.0,5863149946.0
ANKR-USD,2020-02-10,9028063.0,7702894.0,9739998.0,5558309.0,8756398.0,11260750.0,14725322.0,9028063.0,7702894.0,9739998.0,5558309.0,8756398.0,11260750.0
ANKR-USD,2020-03-12,45281797.0,43240898.0,41147017.0,38624388.0,40934423.0,43221541.0,48047306.0,45281797.0,43240898.0,41147017.0,38624388.0,40934423.0,43221541.0
ANKR-USD,2020-05-24,90658657.0,93426510.0,91159894.0,87894874.0,100290081.0,95125331.0,109982988.0,90658657.0,93426510.0,91159894.0,87894874.0,100290081.0,95125331.0
ANKR-USD,2020-07-11,176876446.0,173909577.0,187036627.0,167209178.0,176909202.0,223673015.0,313850139.0,176876446.0,173909577.0,187036627.0,167209178.0,176909202.0,223673015.0
ANKR-USD,2020-08-03,324491291.0,318616386.0,311920255.0,330402256.0,323843381.0,337099241.0,375419482.0,324491291.0,318616386.0,311920255.0,330402256.0,323843381.0,337099241.0
ANKR-USD,2020-08-07,323843381.0,337099241.0,375419482.0,396518469.0,442411139.0,526419354.0,756848036.0,323843381.0,337099241.0,375419482.0,396518469.0,442411139.0,526419354.0
ANKR-USD,2020-09-23,647642922.0,634145404.0,641332362.0,635345115.0,648296274.0,677776876.0,703212879.0,647642922.0,634145404.0,641332362.0,635345115.0,648296274.0,677776876.0
ANKR-USD,2020-11-03,668035572.0,677316670.0,665507469.0,653561216.0,669153754.0,707746009.0,734558096.0,668035572.0,677316670.0,665507469.0,653561216.0,669153754.0,707746009.0
ANKR-USD,2021-01-17,884904378.0,893819373.0,905038599.0,921924296.0,938670943.0,928937967.0,1000912640.0,884904378.0,893819373.0,905038599.0,921924296.0,938670943.0,928937967.0
ANKR-USD,2021-02-01,1030772024.0,1000388081.0,977399021.0,997488676.0,1018482559.0,1058798111.0,1195208675.0,1030772024.0,1000388081.0,977399021.0,997488676.0,1018482559.0,1058798111.0
ANKR-USD,2021-02-10,1310094584.0,1359883346.0,1420692926.0,1378615466.0,1431737416.0,1478697514.0,1571107766.0,1310094584.0,1359883346.0,1420692926.0,1378615466.0,1431737416.0,1478697514.0
ANKR-USD,2021-03-09,1976729334.0,2065949938.0,2194805787.0,2296031663.0,2436922215.0,2555463980.0,3277418079.0,1976729334.0,2065949938.0,2194805787.0,2296031663.0,2436922215.0,2555463980.0
ANKR-USD,2021-03-20,4915901784.0,4805754893.0,5010688555.0,4721641840.0,4907226896.0,4769049725.0,6011511641.0,4915901784.0,4805754893.0,5010688555.0,4721641840.0,4907226896.0,4769049725.0
ANKR-USD,2021-03-24,4907226896.0,4769049725.0,6011511641.0,5536454366.0,6905550140.0,8262130126.0,10299046300.0,4907226896.0,4769049725.0,6011511641.0,5536454366.0,6905550140.0,8262130126.0
ANKR-USD,2021-04-25,9285567444.0,9509588108.0,9417601185.0,9490681551.0,9617739798.0,9730992439.0,10091989678.0,9285567444.0,9509588108.0,9417601185.0,9490681551.0,9617739798.0,9730992439.0
ANKR-USD,2021-06-21,9805485295.0,9789691450.0,9814746131.0,9776847940.0,9724724503.0,9837994809.0,9915557838.0,9805485295.0,9789691450.0,9814746131.0,9776847940.0,9724724503.0,9837994809.0
ANKR-USD,2021-07-24,10076820382.0,10092892492.0,10108201339.0,10126779761.0,10142649260.0,10382212723.0,10599088801.0,10076820382.0,10092892492.0,10108201339.0,10126779761.0,10142649260.0,10382212723.0
ANKR-USD,2021-10-28,12211674470.0,12158090158.0,12064716151.0,12182419736.0,12277574340.0,12547375787.0,15240155225.0,12211674470.0,12158090158.0,12064716151.0,12182419736.0,12277574340.0,12547375787.0
ANKR-USD,2021-11-23,16915112511.0,16784947382.0,16636785101.0,16536745600.0,16432442586.0,16324905190.0,18250485103.0,16915112511.0,16784947382.0,16636785101.0,16536745600.0,16432442586.0,16324905190.0
ANKR-USD,2022-08-08,16226624995.0,16216158688.0,16230458644.0,16245449820.0,16227243871.0,16279544424.0,16967438551.0,16226624995.0,16216158688.0,16230458644.0,16245449820.0,16227243871.0,16279544424.0
ANKR-USD,2023-02-18,18221535942.0,18144400704.0,18227566273.0,18283967245.0,18245706800.0,18349528049.0,19292795381.0,18221535942.0,18144400704.0,18227566273.0,18283967245.0,18245706800.0,18349528049.0
ANKR-USD,2023-03-11,18879000567.0,18818663447.0,18761440559.0,18715268160.0,18762195833.0,18902369081.0,19052033655.0,18879000567.0,18818663447.0,18761440559.0,18715268160.0,18762195833.0,18902369081.0
ANKR-USD,2024-03-05,21121381796.0,21237182861.0,21173218367.0,21088476028.0,21176603964.0,21975694691.0,22242248133.0,21121381796.0,21237182861.0,21173218367.0,21088476028.0,21176603964.0,21975694691.0
ANKR-USD,2024-03-23,22370716709.0,22340888615.0,22312334260.0,22357989273.0,22376682663.0,22472401903.0,22929924296.0,22370716709.0,22340888615.0,22312334260.0,22357989273.0,22376682663.0,22472401903.0
APE-USD,2020-10-21,-403166.0,-822090.0,-985893.0,-1015373.0,-990640.0,-990640.0,-1003654.0,-403166.0,-822090.0,-985893.0,-1015373.0,-990640.0,-990640.0
APE-USD,2020-11-13,-1017860.0,-1016371.0,-1019194.0,-1014711.0,-1016311.0,-1009781.0,-982981.0,-1017860.0,-1016371.0,-1019194.0,-1014711.0,-1016311.0,-1009781.0
APE-USD,2020-11-22,-985336.0,-981835.0,-977770.0,-985259.0,-942291.0,-947439.0,-940252.0,-985336.0,-981835.0,-977770.0,-985259.0,-942291.0,-947439.0
APE-USD,2020-12-13,-932051.0,-932941.0,-926961.0,-928485.0,-927246.0,-892904.0,-849131.0,-932051.0,-932941.0,-926961.0,-928485.0,-927246.0,-892904.0
APE-USD,2020-12-31,-1002413.0,-1008660.0,-1026108.0,-1027451.0,-1027529.0,-1024094.0,-1021552.0,-1002413.0,-1008660.0,-1026108.0,-1027451.0,-1027529.0,-1024094.0
APE-USD,2021-01-28,-1078247.0,-1077958.0,-1078052.0,-1081009.0,-1074973.0,-1073805.0,-1067327.0,-1078247.0,-1077958.0,-1078052.0,-1081009.0,-1074973.0,-1073805.0
APE-USD,2021-02-01,-1074973.0,-1073805.0,-1067327.0,-1014353.0,-1007796.0,-1002137.0,-992899.0,-1074973.0,-1073805.0,-1067327.0,-1014353.0,-1007796.0,-1002137.0
APE-USD,2021-02-16,-1024891.0,-1011325.0,-1012817.0,-1013412.0,-1011136.0,-1010722.0,-893540.0,-1024891.0,-1011325.0,-1012817.0,-1013412.0,-1011136.0,-1010722.0
APE-USD,2021-02-26,-755581.0,-770302.0,-777161.0,-775162.0,-764621.0,-785466.0,-710471.0,-755581.0,-770302.0,-777161.0,-775162.0,-764621.0,-785466.0
