breakout_date,breakout_date_1,breakout_high,symbol,breakout_date_2,breakout_date_3
2022-06-17,2022-06-19,0.0024920001160353,A-USD,2022-06-17,2022-06-19
2022-06-16,2022-06-19,0.0027870000340044,A-USD,2022-06-16,2022-06-19
2022-07-15,2022-07-15,0.0045639998279511,A-USD,2022-07-15,2022-07-15
2022-07-14,2022-07-15,0.0043080002069473,A-USD,2022-07-14,2022-07-15
2022-07-13,2022-07-15,0.0039929999038577,A-USD,2022-07-13,2022-07-15
2022-07-12,2022-07-15,0.0039349999278783,A-USD,2022-07-12,2022-07-15
2022-08-11,2022-08-11,0.0055669997818768,A-USD,2022-08-11,2022-08-11
2022-08-10,2022-08-11,0.0094539998099207,A-USD,2022-08-10,2022-08-11
2022-08-09,2022-08-11,0.0092289997264742,A-USD,2022-08-09,2022-08-11
2022-08-08,2022-08-11,0.0093400003388524,A-USD,2022-08-08,2022-08-11
2022-08-26,2022-08-26,0.0077050002291798,A-USD,2022-08-26,2022-08-26
2022-08-25,2022-08-26,0.0087230000644922,A-USD,2022-08-25,2022-08-26
2022-08-24,2022-08-26,0.0086160004138946,A-USD,2022-08-24,2022-08-26
2022-08-23,2022-08-26,0.0085220001637935,A-USD,2022-08-23,2022-08-26
2022-09-02,2022-09-02,0.0134709998965263,A-USD,2022-09-02,2022-09-02
2022-09-01,2022-09-02,0.0080859996378421,A-USD,2022-09-01,2022-09-02
2022-08-31,2022-09-02,0.0081850001588463,A-USD,2022-08-31,2022-09-02
2022-08-30,2022-09-02,0.0081550003960728,A-USD,2022-08-30,2022-09-02
2022-09-21,2022-09-21,0.0070779998786747,A-USD,2022-09-21,2022-09-21
2022-09-20,2022-09-21,0.0056980000808835,A-USD,2022-09-20,2022-09-21
2022-09-19,2022-09-21,0.0057129999622702,A-USD,2022-09-19,2022-09-21
2022-09-18,2022-09-21,0.0075269998051226,A-USD,2022-09-18,2022-09-21
2022-09-26,2022-09-26,0.0084149995818734,A-USD,2022-09-26,2022-09-26
2022-09-25,2022-09-26,0.0063240001909434,A-USD,2022-09-25,2022-09-26
2022-09-24,2022-09-26,0.0070960000157356,A-USD,2022-09-24,2022-09-26
2022-09-23,2022-09-26,0.0071629998274147,A-USD,2022-09-23,2022-09-26
2022-10-01,2022-10-01,0.0070910002104938,A-USD,2022-10-01,2022-10-01
2022-09-30,2022-10-01,0.0072969999164342,A-USD,2022-09-30,2022-10-01
2022-09-29,2022-10-01,0.0071580000221729,A-USD,2022-09-29,2022-10-01
2022-09-28,2022-10-01,0.0071859997697174,A-USD,2022-09-28,2022-10-01
2022-10-08,2022-10-08,0.0071189999580383,A-USD,2022-10-08,2022-10-08
2022-10-07,2022-10-08,0.0072550000622868,A-USD,2022-10-07,2022-10-08
2022-10-06,2022-10-08,0.0073750000447034,A-USD,2022-10-06,2022-10-08
2022-10-05,2022-10-08,0.0073049999773502,A-USD,2022-10-05,2022-10-08
2022-12-05,2022-12-05,0.0067230002023279,A-USD,2022-12-05,2022-12-05
2022-12-04,2022-12-05,0.006624000146985,A-USD,2022-12-04,2022-12-05
2022-12-03,2022-12-05,0.0066820001229643,A-USD,2022-12-03,2022-12-05
2022-12-02,2022-12-05,0.0066599999554455,A-USD,2022-12-02,2022-12-05
2023-08-22,2023-08-22,0.0004279999993741,A-USD,2023-08-22,2023-08-22
2023-08-21,2023-08-22,0.0004309999931138,A-USD,2023-08-21,2023-08-22
2023-08-20,2023-08-22,0.0004320000007282,A-USD,2023-08-20,2023-08-22
2023-08-19,2023-08-22,0.0004320000007282,A-USD,2023-08-19,2023-08-22
2023-09-07,2023-09-07,0.0025589999277144,A-USD,2023-09-07,2023-09-07
2023-09-06,2023-09-07,0.0025720000267028,A-USD,2023-09-06,2023-09-07
2023-09-05,2023-09-07,0.0025609999429434,A-USD,2023-09-05,2023-09-07
2023-09-04,2023-09-07,0.0033819999080151,A-USD,2023-09-04,2023-09-07
2023-09-11,2023-09-11,0.0022559999488294,A-USD,2023-09-11,2023-09-11
2023-09-10,2023-09-11,0.0022640000097453,A-USD,2023-09-10,2023-09-11
2023-09-09,2023-09-11,0.0022619999945163,A-USD,2023-09-09,2023-09-11
2023-09-08,2023-09-11,0.0022630000021308,A-USD,2023-09-08,2023-09-11
2023-09-23,2023-09-23,0.0010359999723732,A-USD,2023-09-23,2023-09-23
2023-09-22,2023-09-23,0.0010389999952167,A-USD,2023-09-22,2023-09-23
2023-09-21,2023-09-23,0.0010550000006332,A-USD,2023-09-21,2023-09-23
2023-09-20,2023-09-23,0.0010669999755918,A-USD,2023-09-20,2023-09-23
2023-12-25,2023-12-25,0.0002650000096764,A-USD,2023-12-25,2023-12-25
2023-12-24,2023-12-25,0.0002659999881871,A-USD,2023-12-24,2023-12-25
2023-12-23,2023-12-25,0.0023950000759214,A-USD,2023-12-23,2023-12-25
2023-12-22,2023-12-25,0.0024000001139938,A-USD,2023-12-22,2023-12-25
2023-12-31,2023-12-31,0.0034310000482946,A-USD,2023-12-31,2023-12-31
2023-12-30,2023-12-31,0.0035560000687837,A-USD,2023-12-30,2023-12-31
2023-12-29,2023-12-31,0.0036689999978989,A-USD,2023-12-29,2023-12-31
2023-12-28,2023-12-31,0.0024939998984336,A-USD,2023-12-28,2023-12-31
2024-01-12,2024-01-12,0.0052209999412298,A-USD,2024-01-12,2024-01-12
2024-01-11,2024-01-12,0.0055370000191032,A-USD,2024-01-11,2024-01-12
2024-01-10,2024-01-12,0.0052339998073875,A-USD,2024-01-10,2024-01-12
2024-01-09,2024-01-12,0.0051409997977316,A-USD,2024-01-09,2024-01-12
2024-01-23,2024-01-23,0.0041109998710453,A-USD,2024-01-23,2024-01-23
2024-01-22,2024-01-23,0.0031190000008791,A-USD,2024-01-22,2024-01-23
2024-01-21,2024-01-23,0.0033569999504834,A-USD,2024-01-21,2024-01-23
2024-01-20,2024-01-23,0.004133999813348,A-USD,2024-01-20,2024-01-23
2024-01-31,2024-01-31,0.004846999887377,A-USD,2024-01-31,2024-01-31
2024-01-30,2024-01-31,0.0048509999178349,A-USD,2024-01-30,2024-01-31
2024-01-29,2024-01-31,0.0045500001870095,A-USD,2024-01-29,2024-01-31
2024-01-28,2024-01-31,0.0046569998376071,A-USD,2024-01-28,2024-01-31
2024-02-21,2024-02-21,0.0056500001810491,A-USD,2024-02-21,2024-02-21
2024-02-20,2024-02-21,0.0056759999133646,A-USD,2024-02-20,2024-02-21
2024-02-19,2024-02-21,0.0056039998307824,A-USD,2024-02-19,2024-02-21
2024-02-18,2024-02-21,0.0055570001713931,A-USD,2024-02-18,2024-02-21
2024-02-28,2024-02-28,0.00504200020805,A-USD,2024-02-28,2024-02-28
2024-02-27,2024-02-28,0.0047940001823008,A-USD,2024-02-27,2024-02-28
2024-02-26,2024-02-28,0.0045150001533329,A-USD,2024-02-26,2024-02-28
2024-02-25,2024-02-28,0.0043370001949369,A-USD,2024-02-25,2024-02-28
2024-03-04,2024-03-04,0.0075539997778832,A-USD,2024-03-04,2024-03-04
2024-03-03,2024-03-04,0.0086430003866553,A-USD,2024-03-03,2024-03-04
2024-03-02,2024-03-04,0.0084250001236796,A-USD,2024-03-02,2024-03-04
2024-03-01,2024-03-04,0.0054879998788237,A-USD,2024-03-01,2024-03-04
2024-03-08,2024-03-08,0.0099879996851086,A-USD,2024-03-08,2024-03-08
2024-03-07,2024-03-08,0.0097260000184178,A-USD,2024-03-07,2024-03-08
2024-03-06,2024-03-08,0.0095089999958872,A-USD,2024-03-06,2024-03-08
2024-03-05,2024-03-08,0.0093189999461174,A-USD,2024-03-05,2024-03-08
2024-03-22,2024-03-22,0.0123859997838735,A-USD,2024-03-22,2024-03-22
2024-03-21,2024-03-22,0.0130580002442002,A-USD,2024-03-21,2024-03-22
2024-03-20,2024-03-22,0.0130160003900527,A-USD,2024-03-20,2024-03-22
2024-03-19,2024-03-22,0.013039999641478,A-USD,2024-03-19,2024-03-22
2024-03-26,2024-03-26,0.0087860003113746,A-USD,2024-03-26,2024-03-26
2024-03-25,2024-03-26,0.0106929996982216,A-USD,2024-03-25,2024-03-26
2024-03-24,2024-03-26,0.0101779997348785,A-USD,2024-03-24,2024-03-26
2024-03-23,2024-03-26,0.0099050002172589,A-USD,2024-03-23,2024-03-26
2024-04-04,2024-04-04,0.0110980002209544,A-USD,2024-04-04,2024-04-04
2024-04-03,2024-04-04,0.0118909999728202,A-USD,2024-04-03,2024-04-04
2024-04-02,2024-04-04,0.0124059999361634,A-USD,2024-04-02,2024-04-04
2024-04-01,2024-04-04,0.0127860000357031,A-USD,2024-04-01,2024-04-04
2024-05-01,2024-05-01,0.0104470001533627,A-USD,2024-05-01,2024-05-01
2024-04-30,2024-05-01,0.0120869996026158,A-USD,2024-04-30,2024-05-01
2024-04-29,2024-05-01,0.0120139997452497,A-USD,2024-04-29,2024-05-01
2024-04-28,2024-05-01,0.0121769998222589,A-USD,2024-04-28,2024-05-01
2024-05-09,2024-05-09,0.0081879999488592,A-USD,2024-05-09,2024-05-09
2024-05-08,2024-05-09,0.0069519998505711,A-USD,2024-05-08,2024-05-09
2024-05-07,2024-05-09,0.0092249996960163,A-USD,2024-05-07,2024-05-09
2024-05-06,2024-05-09,0.0109639996662735,A-USD,2024-05-06,2024-05-09
2024-05-14,2024-05-14,0.0055370000191032,A-USD,2024-05-14,2024-05-14
2024-05-13,2024-05-14,0.0075409999117255,A-USD,2024-05-13,2024-05-14
2024-05-12,2024-05-14,0.0073489998467266,A-USD,2024-05-12,2024-05-14
2024-05-11,2024-05-14,0.0101939998567104,A-USD,2024-05-11,2024-05-14
2024-05-21,2024-05-21,0.004592000041157,A-USD,2024-05-21,2024-05-21
2024-05-20,2024-05-21,0.004046999849379,A-USD,2024-05-20,2024-05-21
2024-05-19,2024-05-21,0.0096380002796649,A-USD,2024-05-19,2024-05-21
2024-05-18,2024-05-21,0.0094919996336102,A-USD,2024-05-18,2024-05-21
2024-05-27,2024-05-27,0.0109259998425841,A-USD,2024-05-27,2024-05-27
2024-05-26,2024-05-27,0.0072380001656711,A-USD,2024-05-26,2024-05-27
2024-05-25,2024-05-27,0.0066349999979138,A-USD,2024-05-25,2024-05-27
2024-05-24,2024-05-27,0.0060169999487698,A-USD,2024-05-24,2024-05-27
2024-06-16,2024-06-16,0.0046859998255968,A-USD,2024-06-16,2024-06-16
2024-06-15,2024-06-16,0.0047590001486241,A-USD,2024-06-15,2024-06-16
2024-06-14,2024-06-16,0.0035089999437332,A-USD,2024-06-14,2024-06-16
2024-06-13,2024-06-16,0.0048310002312064,A-USD,2024-06-13,2024-06-16
2024-06-20,2024-06-20,0.0049230000004172,A-USD,2024-06-20,2024-06-20
2024-06-19,2024-06-20,0.0047430000267922,A-USD,2024-06-19,2024-06-20
2024-06-18,2024-06-20,0.0039610001258552,A-USD,2024-06-18,2024-06-20
2024-06-17,2024-06-20,0.0040029999800026,A-USD,2024-06-17,2024-06-20
2024-06-24,2024-06-24,0.0022690000478178,A-USD,2024-06-24,2024-06-24
2024-06-23,2024-06-24,0.0023209999781101,A-USD,2024-06-23,2024-06-24
2024-06-22,2024-06-24,0.0027089999057352,A-USD,2024-06-22,2024-06-24
2024-06-21,2024-06-24,0.0027260000351816,A-USD,2024-06-21,2024-06-24
2024-07-01,2024-07-01,0.0066729998216032,A-USD,2024-07-01,2024-07-01
2024-06-30,2024-07-01,0.0066990000195801,A-USD,2024-06-30,2024-07-01
2024-06-29,2024-07-01,0.0066700000315904,A-USD,2024-06-29,2024-07-01
2024-06-28,2024-07-01,0.0048380000516772,A-USD,2024-06-28,2024-07-01
2024-07-20,2024-07-20,0.0018609999679028,A-USD,2024-07-20,2024-07-20
2024-07-19,2024-07-20,0.0018589999526739,A-USD,2024-07-19,2024-07-20
2024-07-18,2024-07-20,0.0018189999973401,A-USD,2024-07-18,2024-07-20
2024-07-17,2024-07-20,0.0018380000256001,A-USD,2024-07-17,2024-07-20
2024-07-25,2024-07-25,0.0021420000120997,A-USD,2024-07-25,2024-07-25
2024-07-24,2024-07-25,0.0031000000890344,A-USD,2024-07-24,2024-07-25
2024-07-23,2024-07-25,0.0031479999888688,A-USD,2024-07-23,2024-07-25
2024-07-22,2024-07-25,0.0018769999733194,A-USD,2024-07-22,2024-07-25
2024-09-17,2024-09-17,0.0018880000570788,A-USD,2024-09-17,2024-09-17
2024-09-16,2024-09-17,0.0009059999720193,A-USD,2024-09-16,2024-09-17
2024-09-15,2024-09-17,0.0009299999801442,A-USD,2024-09-15,2024-09-17
2024-09-14,2024-09-17,0.0009360000258311,A-USD,2024-09-14,2024-09-17
2020-09-10,2020-09-10,0.0301920007914304,ACH-USD,2020-09-10,2020-09-10
2020-09-09,2020-09-10,0.0330090001225471,ACH-USD,2020-09-09,2020-09-10
2020-11-08,2020-11-08,0.0074499999172985,ACH-USD,2020-11-08,2020-11-08
2020-11-07,2020-11-08,0.0084769995883107,ACH-USD,2020-11-07,2020-11-08
2020-11-06,2020-11-08,0.0077120000496506,ACH-USD,2020-11-06,2020-11-08
2020-11-05,2020-11-08,0.0070179998874664,ACH-USD,2020-11-05,2020-11-08
2020-12-04,2020-12-04,0.0048569999635219,ACH-USD,2020-12-04,2020-12-04
2020-12-03,2020-12-04,0.0048790001310408,ACH-USD,2020-12-03,2020-12-04
2020-12-02,2020-12-04,0.0055089998058974,ACH-USD,2020-12-02,2020-12-04
2020-12-01,2020-12-04,0.0055149998515844,ACH-USD,2020-12-01,2020-12-04
2021-01-15,2021-01-15,0.003256999887526,ACH-USD,2021-01-15,2021-01-15
2021-01-14,2021-01-15,0.0032989999745041,ACH-USD,2021-01-14,2021-01-15
2021-01-13,2021-01-15,0.0033140000887215,ACH-USD,2021-01-13,2021-01-15
2021-01-12,2021-01-15,0.0032820000778883,ACH-USD,2021-01-12,2021-01-15
2021-01-25,2021-01-25,0.0044479998759925,ACH-USD,2021-01-25,2021-01-25
2021-01-24,2021-01-25,0.003654999891296,ACH-USD,2021-01-24,2021-01-25
2021-01-23,2021-01-25,0.0036899999249726,ACH-USD,2021-01-23,2021-01-25
2021-01-22,2021-01-25,0.0035840000491589,ACH-USD,2021-01-22,2021-01-25
2021-02-09,2021-02-09,0.0077729998156428,ACH-USD,2021-02-09,2021-02-09
2021-02-08,2021-02-09,0.0069380002096295,ACH-USD,2021-02-08,2021-02-09
2021-02-07,2021-02-09,0.0068680001422762,ACH-USD,2021-02-07,2021-02-09
2021-02-06,2021-02-09,0.0068029998801648,ACH-USD,2021-02-06,2021-02-09
2021-03-10,2021-03-10,0.0073759998194873,ACH-USD,2021-03-10,2021-03-10
2021-03-09,2021-03-10,0.0066789998672902,ACH-USD,2021-03-09,2021-03-10
2021-03-08,2021-03-10,0.0068210000172257,ACH-USD,2021-03-08,2021-03-10
2021-03-07,2021-03-10,0.0069349999539554,ACH-USD,2021-03-07,2021-03-10
2021-03-26,2021-03-26,0.0075389998964965,ACH-USD,2021-03-26,2021-03-26
2021-03-25,2021-03-26,0.0080629996955394,ACH-USD,2021-03-25,2021-03-26
2021-03-24,2021-03-26,0.0094020003452897,ACH-USD,2021-03-24,2021-03-26
2021-03-23,2021-03-26,0.0104679996147751,ACH-USD,2021-03-23,2021-03-26
2021-05-07,2021-05-07,0.0094400001689791,ACH-USD,2021-05-07,2021-05-07
2021-05-06,2021-05-07,0.0082379998639225,ACH-USD,2021-05-06,2021-05-07
2021-05-05,2021-05-07,0.0085439998656511,ACH-USD,2021-05-05,2021-05-07
2021-05-04,2021-05-07,0.0088560003787279,ACH-USD,2021-05-04,2021-05-07
2021-06-22,2021-06-22,0.0027320000808686,ACH-USD,2021-06-22,2021-06-22
2021-06-21,2021-06-22,0.0034179999493062,ACH-USD,2021-06-21,2021-06-22
2021-06-20,2021-06-22,0.0038209999911487,ACH-USD,2021-06-20,2021-06-22
2021-06-19,2021-06-22,0.003478999948129,ACH-USD,2021-06-19,2021-06-22
2021-07-25,2021-07-25,0.0016479999758303,ACH-USD,2021-07-25,2021-07-25
2021-07-24,2021-07-25,0.0015480000292882,ACH-USD,2021-07-24,2021-07-25
2021-07-23,2021-07-25,0.0015190000412985,ACH-USD,2021-07-23,2021-07-25
2021-07-22,2021-07-25,0.0015529999509453,ACH-USD,2021-07-22,2021-07-25
2021-07-30,2021-07-30,0.0043440000154078,ACH-USD,2021-07-30,2021-07-30
2021-07-29,2021-07-30,0.0064489999786019,ACH-USD,2021-07-29,2021-07-30
2021-07-28,2021-07-30,0.0034070000983774,ACH-USD,2021-07-28,2021-07-30
2021-07-27,2021-07-30,0.0018410000484436,ACH-USD,2021-07-27,2021-07-30
2021-08-03,2021-08-03,0.0264270007610321,ACH-USD,2021-08-03,2021-08-03
2021-08-02,2021-08-03,0.010250000283122,ACH-USD,2021-08-02,2021-08-03
2021-08-01,2021-08-03,0.0062409997917711,ACH-USD,2021-08-01,2021-08-03
2021-07-31,2021-08-03,0.0064639998599886,ACH-USD,2021-07-31,2021-08-03
2021-08-19,2021-08-19,0.0804509967565536,ACH-USD,2021-08-19,2021-08-19
2021-08-18,2021-08-19,0.0855119973421096,ACH-USD,2021-08-18,2021-08-19
2021-08-17,2021-08-19,0.0761469975113868,ACH-USD,2021-08-17,2021-08-19
2021-08-16,2021-08-19,0.0824199989438057,ACH-USD,2021-08-16,2021-08-19
2021-10-31,2021-10-31,0.0865100026130676,ACH-USD,2021-10-31,2021-10-31
2021-10-30,2021-10-31,0.0647400021553039,ACH-USD,2021-10-30,2021-10-31
2021-10-29,2021-10-31,0.0659789964556694,ACH-USD,2021-10-29,2021-10-31
2021-10-28,2021-10-31,0.0677829980850219,ACH-USD,2021-10-28,2021-10-31
2022-01-07,2022-01-07,0.0623710006475448,ACH-USD,2022-01-07,2022-01-07
2022-01-06,2022-01-07,0.0691109970211982,ACH-USD,2022-01-06,2022-01-07
2022-01-05,2022-01-07,0.074364997446537,ACH-USD,2022-01-05,2022-01-07
2022-01-04,2022-01-07,0.0646139979362487,ACH-USD,2022-01-04,2022-01-07
2022-02-06,2022-02-06,0.0405879989266395,ACH-USD,2022-02-06,2022-02-06
2022-02-05,2022-02-06,0.0420489981770515,ACH-USD,2022-02-05,2022-02-06
2022-02-04,2022-02-06,0.0405099987983703,ACH-USD,2022-02-04,2022-02-06
2022-02-03,2022-02-06,0.038026999682188,ACH-USD,2022-02-03,2022-02-06
2022-07-16,2022-07-16,0.0128520000725984,ACH-USD,2022-07-16,2022-07-16
2022-07-15,2022-07-16,0.012533999979496,ACH-USD,2022-07-15,2022-07-16
2022-07-14,2022-07-16,0.0121959997341036,ACH-USD,2022-07-14,2022-07-16
2022-07-13,2022-07-16,0.0119740003719925,ACH-USD,2022-07-13,2022-07-16
2022-10-11,2022-10-11,0.0110170003026723,ACH-USD,2022-10-11,2022-10-11
2022-10-10,2022-10-11,0.011672000400722,ACH-USD,2022-10-10,2022-10-11
2022-10-09,2022-10-11,0.0111779998987913,ACH-USD,2022-10-09,2022-10-11
2022-10-08,2022-10-11,0.0111570004373788,ACH-USD,2022-10-08,2022-10-11
2023-01-13,2023-01-13,0.0089189996942877,ACH-USD,2023-01-13,2023-01-13
2023-01-12,2023-01-13,0.0086479997262358,ACH-USD,2023-01-12,2023-01-13
2023-01-11,2023-01-13,0.008475000038743,ACH-USD,2023-01-11,2023-01-13
2023-01-10,2023-01-13,0.008382000029087,ACH-USD,2023-01-10,2023-01-13
2023-01-27,2023-01-27,0.0112049998715519,ACH-USD,2023-01-27,2023-01-27
2023-01-26,2023-01-27,0.0114299999549984,ACH-USD,2023-01-26,2023-01-27
2023-01-25,2023-01-27,0.013057000003755,ACH-USD,2023-01-25,2023-01-27
2023-01-24,2023-01-27,0.011281999759376,ACH-USD,2023-01-24,2023-01-27
2023-02-02,2023-02-02,0.0162160005420446,ACH-USD,2023-02-02,2023-02-02
2023-02-01,2023-02-02,0.0146430004388093,ACH-USD,2023-02-01,2023-02-02
2023-01-31,2023-02-02,0.0180830005556345,ACH-USD,2023-01-31,2023-02-02
2023-01-30,2023-02-02,0.0164650008082389,ACH-USD,2023-01-30,2023-02-02
2023-02-14,2023-02-14,0.0161470007151365,ACH-USD,2023-02-14,2023-02-14
2023-02-13,2023-02-14,0.016449000686407,ACH-USD,2023-02-13,2023-02-14
2023-02-12,2023-02-14,0.0173959992825984,ACH-USD,2023-02-12,2023-02-14
2023-02-11,2023-02-14,0.0159670002758502,ACH-USD,2023-02-11,2023-02-14
2023-02-18,2023-02-18,0.0233159996569156,ACH-USD,2023-02-18,2023-02-18
2023-02-17,2023-02-18,0.0235629994422197,ACH-USD,2023-02-17,2023-02-18
2023-02-16,2023-02-18,0.0260840002447366,ACH-USD,2023-02-16,2023-02-18
2023-02-15,2023-02-18,0.0182799994945526,ACH-USD,2023-02-15,2023-02-18
2023-03-10,2023-03-10,0.0265410002321004,ACH-USD,2023-03-10,2023-03-10
2023-03-09,2023-03-10,0.0299629997462034,ACH-USD,2023-03-09,2023-03-10
2023-03-08,2023-03-10,0.0308100003749132,ACH-USD,2023-03-08,2023-03-10
2023-03-07,2023-03-10,0.0329560004174709,ACH-USD,2023-03-07,2023-03-10
2024-03-11,2024-03-11,0.0358240008354187,ACH-USD,2024-03-11,2024-03-11
2024-03-10,2024-03-11,0.0342469997704029,ACH-USD,2024-03-10,2024-03-11
2024-03-09,2024-03-11,0.0343019999563694,ACH-USD,2024-03-09,2024-03-11
2024-03-08,2024-03-11,0.034595999866724,ACH-USD,2024-03-08,2024-03-11
2025-01-24,2025-01-24,0.0219390001147985,ACH-USD,2025-01-24,2025-01-24
2025-01-23,2025-01-24,0.0211869999766349,ACH-USD,2025-01-23,2025-01-24
2025-01-22,2025-01-24,0.0218090005218982,ACH-USD,2025-01-22,2025-01-24
2025-01-21,2025-01-24,0.0218720007687807,ACH-USD,2025-01-21,2025-01-24
2025-01-28,2025-01-28,0.0384080000221729,ACH-USD,2025-01-28,2025-01-28
2025-01-27,2025-01-28,0.0449239984154701,ACH-USD,2025-01-27,2025-01-28
2025-01-26,2025-01-28,0.0240529999136924,ACH-USD,2025-01-26,2025-01-28
2025-01-25,2025-01-28,0.0208529997617006,ACH-USD,2025-01-25,2025-01-28
2025-02-15,2025-02-15,0.026155000552535,ACH-USD,2025-02-15,2025-02-15
2025-02-14,2025-02-15,0.026690000668168,ACH-USD,2025-02-14,2025-02-15
2025-02-13,2025-02-15,0.027140000835061,ACH-USD,2025-02-13,2025-02-15
2025-02-12,2025-02-15,0.027310999110341,ACH-USD,2025-02-12,2025-02-15
2020-03-16,2020-03-16,0.0040119998157024,ACT-USD,2020-03-16,2020-03-16
2020-03-15,2020-03-16,0.0041959998197853,ACT-USD,2020-03-15,2020-03-16
2020-03-14,2020-03-16,0.0036750000435858,ACT-USD,2020-03-14,2020-03-16
2020-03-13,2020-03-16,0.0038699998985975,ACT-USD,2020-03-13,2020-03-16
2020-08-23,2020-08-23,0.0098700001835823,ACT-USD,2020-08-23,2020-08-23
2020-08-22,2020-08-23,0.0096330000087618,ACT-USD,2020-08-22,2020-08-23
2020-08-21,2020-08-23,0.0103439996019005,ACT-USD,2020-08-21,2020-08-23
2020-08-20,2020-08-23,0.0091490000486373,ACT-USD,2020-08-20,2020-08-23
2020-09-07,2020-09-07,0.0097270002588629,ACT-USD,2020-09-07,2020-09-07
2020-09-06,2020-09-07,0.0103369997814297,ACT-USD,2020-09-06,2020-09-07
2020-09-05,2020-09-07,0.0106840003281831,ACT-USD,2020-09-05,2020-09-07
2020-09-04,2020-09-07,0.0107880001887679,ACT-USD,2020-09-04,2020-09-07
2021-02-09,2021-02-09,0.0098109999671578,ACT-USD,2021-02-09,2021-02-09
2021-02-08,2021-02-09,0.0096599999815225,ACT-USD,2021-02-08,2021-02-09
2021-02-07,2021-02-09,0.0082769999280571,ACT-USD,2021-02-07,2021-02-09
2021-02-06,2021-02-09,0.0084490003064274,ACT-USD,2021-02-06,2021-02-09
2021-02-13,2021-02-13,0.0147940004244446,ACT-USD,2021-02-13,2021-02-13
2021-02-12,2021-02-13,0.0142930001020431,ACT-USD,2021-02-12,2021-02-13
2021-02-11,2021-02-13,0.0118760000914335,ACT-USD,2021-02-11,2021-02-13
2021-02-10,2021-02-13,0.0101760001853108,ACT-USD,2021-02-10,2021-02-13
2021-03-09,2021-03-09,0.0111389998346567,ACT-USD,2021-03-09,2021-03-09
2021-03-08,2021-03-09,0.0108930002897977,ACT-USD,2021-03-08,2021-03-09
2021-03-07,2021-03-09,0.0106969997286796,ACT-USD,2021-03-07,2021-03-09
2021-03-06,2021-03-09,0.0103959999978542,ACT-USD,2021-03-06,2021-03-09
2021-03-16,2021-03-16,0.0159070007503032,ACT-USD,2021-03-16,2021-03-16
2021-03-15,2021-03-16,0.0152019998058676,ACT-USD,2021-03-15,2021-03-16
2021-03-14,2021-03-16,0.0165180005133152,ACT-USD,2021-03-14,2021-03-16
2021-03-13,2021-03-16,0.0173780005425214,ACT-USD,2021-03-13,2021-03-16
2021-03-29,2021-03-29,0.0179280005395412,ACT-USD,2021-03-29,2021-03-29
2021-03-28,2021-03-29,0.0184630006551742,ACT-USD,2021-03-28,2021-03-29
2021-03-27,2021-03-29,0.016576999798417,ACT-USD,2021-03-27,2021-03-29
2021-03-26,2021-03-29,0.0161249991506338,ACT-USD,2021-03-26,2021-03-29
2021-04-02,2021-04-02,0.0228359997272491,ACT-USD,2021-04-02,2021-04-02
2021-04-01,2021-04-02,0.0244239997118711,ACT-USD,2021-04-01,2021-04-02
2021-03-31,2021-04-02,0.02067800052464,ACT-USD,2021-03-31,2021-04-02
2021-03-30,2021-04-02,0.018393000587821,ACT-USD,2021-03-30,2021-04-02
2021-05-23,2021-05-23,0.0113800000399351,ACT-USD,2021-05-23,2021-05-23
2021-05-22,2021-05-23,0.0118070002645254,ACT-USD,2021-05-22,2021-05-23
2021-05-21,2021-05-23,0.01312099955976,ACT-USD,2021-05-21,2021-05-23
2021-05-20,2021-05-23,0.0142320003360509,ACT-USD,2021-05-20,2021-05-23
2021-08-05,2021-08-05,0.0095189996063709,ACT-USD,2021-08-05,2021-08-05
2021-08-04,2021-08-05,0.009452000260353,ACT-USD,2021-08-04,2021-08-05
2021-08-03,2021-08-05,0.008538999594748,ACT-USD,2021-08-03,2021-08-05
2021-08-02,2021-08-05,0.0086110001429915,ACT-USD,2021-08-02,2021-08-05
2022-01-04,2022-01-04,0.0065899998880922,ACT-USD,2022-01-04,2022-01-04
2022-01-03,2022-01-04,0.0068230000324547,ACT-USD,2022-01-03,2022-01-04
2022-01-02,2022-01-04,0.0067349998280406,ACT-USD,2022-01-02,2022-01-04
2022-01-01,2022-01-04,0.0065480000339448,ACT-USD,2022-01-01,2022-01-04
2022-01-13,2022-01-13,0.0054429997690021,ACT-USD,2022-01-13,2022-01-13
2022-01-12,2022-01-13,0.0055689997971057,ACT-USD,2022-01-12,2022-01-13
2022-01-11,2022-01-13,0.0053750001825392,ACT-USD,2022-01-11,2022-01-13
2022-01-10,2022-01-13,0.0054919999092817,ACT-USD,2022-01-10,2022-01-13
